2019-01-02 03:21:01|79.812
2019-01-02 03:31:01|79.812
2019-01-02 03:41:01|79.812
2019-01-02 03:51:01|79.812
2019-01-02 04:01:01|79.812
2019-01-02 04:11:02|79.812
2019-01-02 04:21:01|79.812
2019-01-02 04:31:01|79.812
2019-01-02 04:41:01|79.700
2019-01-02 04:51:01|79.812
2019-01-02 05:01:01|79.812
2019-01-02 05:11:01|79.812
2019-01-02 05:21:02|79.700
2019-01-02 05:31:01|79.812
2019-01-02 05:41:01|79.812
2019-01-02 05:51:01|79.812
2019-01-02 06:01:01|79.812
2019-01-02 06:11:01|79.812
2019-01-02 06:21:01|79.812
2019-01-02 06:31:01|79.812
2019-01-02 06:41:01|79.812
2019-01-02 06:51:02|79.812
2019-01-02 07:01:01|80.713
2019-01-02 07:11:01|84.537
2019-01-02 07:21:01|86.900
2019-01-02 07:31:01|88.475
2019-01-02 07:41:01|89.487
2019-01-02 07:51:01|90.275
2019-01-02 08:01:01|90.725
2019-01-02 08:11:01|90.950
2019-01-02 08:21:01|91.062
2019-01-02 08:31:01|91.062
2019-01-02 08:41:01|91.062
2019-01-02 08:51:01|90.950
2019-01-02 09:01:01|91.062
2019-01-02 09:11:01|91.062
2019-01-02 09:21:01|90.950
2019-01-02 09:31:01|90.838
2019-01-02 09:41:01|90.838
2019-01-02 09:51:01|90.725
2019-01-02 10:01:01|90.612
2019-01-02 10:11:01|90.500
2019-01-02 10:21:01|90.612
2019-01-02 10:31:01|90.500
2019-01-02 10:41:01|90.500
2019-01-02 10:51:01|90.500
2019-01-02 11:01:02|90.388
2019-01-02 11:11:01|90.275
2019-01-02 11:21:01|90.275
2019-01-02 11:31:01|90.162
2019-01-02 11:41:01|90.162
2019-01-02 11:51:01|90.162
2019-01-02 12:01:01|90.050
2019-01-02 12:11:01|90.162
2019-01-02 12:21:01|90.275
2019-01-02 12:31:01|90.500
2019-01-02 12:41:02|90.388
2019-01-02 12:51:01|90.388
2019-01-02 13:01:01|90.275
2019-01-02 13:11:02|90.275
2019-01-02 13:21:01|90.050
2019-01-02 13:31:02|89.938
2019-01-02 13:41:01|89.825
2019-01-02 13:51:01|89.713
2019-01-02 14:01:01|89.600
2019-01-02 14:11:01|89.600
2019-01-02 14:21:01|89.713
2019-01-02 14:31:01|89.825
2019-01-02 14:41:02|89.825
2019-01-02 14:51:01|89.938
2019-01-02 15:01:01|89.938
2019-01-02 15:11:01|89.938
2019-01-02 15:21:01|89.825
2019-01-02 15:31:01|89.825
2019-01-02 15:41:01|89.487
2019-01-02 15:51:01|89.487
2019-01-02 16:01:02|89.375
2019-01-02 16:11:01|89.375
2019-01-02 16:21:02|89.600
